D000032864,0,Cooper Standard Auto
D000033436,0,Empire Resorts
D000033772,0,FountainGlen Properties
D000033967,0,GBPR Ltd
D000033975,0,GDE Hennessy Simmons
D000033990,0,General Real Estate Corp
D000034021,0,Georgians for Isakson
D000034049,0,Giffels Management Russia
D000034256,0,H&S International
D000034397,0,Heather Wilson for Congress
D000034489,0,Hj Asphalt
D000034688,0,Insignia Financial Group
D000034742,0,Investors Realty Inc
D000034839,0,Jerry Weller for Congress
D000034861,0,Jim Ramstad Volunteer Cmte
D000034980,0,Kadi Enterprises
D000034989,0,Kalorama Partners
D000035021,0,Kazimir Partners
D000035086,0,Kid Showbiz Magazine
D000035131,0,Kiwi Challenge
D000035400,0,Lincoln Square Capital
D000035545,0,Maestas & Ward Commercial Real Estate
D000035656,0,Marwich Group
D000035797,0,Mercator Advisors
D000036047,0,Multicultural Radio
D000036230,0,Nisqually Indian Tribe
D000036234,0,NL Adams MD & Assoc
D000036279,0,Norwood for Congress
D000036481,0,Palisade Capital Management
D000036762,0,Porfin
D000036892,0,Q Lending
D000036895,0,Qatalyst Group
D000036947,0,Rally Capital
D000037023,0,Reinhart Companies
D000037060,0,Resource One Consulting
D000037110,0,Richmm1 Park Capital
D000037118,0,Riester Advertising
D000037224,0,Rose Packing Co
D000037644,0,Smooth Daddy
D000043214,0,Poling & Bacon
D000043221,0,Rohl Co
D000043636,0,Plains Capital Corp
D000043665,0,Shotgun Creek Wireless
D000044018,0,"Roger, Ferris & Partners"
D000044143,0,Maggie Ferrari Jewelry Design
D000044178,0,"McGriff, Seibels & Williams"
D000044492,0,Temple Group
D000035178,1464,KP Kauffman Co
,11719,"DISTAFANO, FRIENDS OF JIM"
,14436,NEBRASKA TELECOMMUNICATIONS ASSOCIATION
,11331,CONSOLIDATED COMMUNICATIONS
,13477,KNOPF ASSOCIATES INC
,15625,ROSS COUNTY DEMOCRATIC PARTY
,12848,HILLTOWN CROSSING
,15823,SCHWARTZ & ASSOCIATES
D000033647,0,Fieldale Farms
D000037524,0,Shenango Inc
D000043669,0,Lyster Watson & Co                      
D000043759,0,Butcher Management
D000043869,0,Village Green                           
D000043929,0,Administrative Office of the US Courts
,10882,"CAPRA FOR CITY COUNCIL, JOHN"
,10868,CAPITAL CITY ASSOCIATES
,6423,CONSTRUCTION INDUSTRY CMTE
D000030478,0,Torys LLP
,16854,VIRGINIA CHAMBER OF COMMERCE
,13627,LEADERSHIP FOR TOMORROW FUND
D000029970,0,CSL Behring
D000033437,0,Emson
D000043611,0,Nia Group
D000043735,0,Hill Brothers Construction
D000043871,0,Weber Distribution
D000044411,0,FBR Capital Markets
D000043926,0,Berklee College of Music
,12603,"GREENLICK FOR STATE LEGISLATURE, MITCH"
,13253,JAMES R VANNOY & SONS CONSTRUCTION
D000021645,0,Coventry Health Care
D000032071,0,Bowen Engineering
D000037747,0,St Elizabeths Hospital
,10411,BLACK CAR PAC
,13069,ILLINOIS COIN MACHINE OPERATORS ASSOCIATION
,14000,MBNA
,16992,WASHINGTON SCHOOL ADMINISTRATORS PAC
D000030244,0,Symbolic Systems Inc
D000037209,0,Romel Enterprises
D000037303,0,Ruxton Tower
D000043509,0,USA Healthcare
D000043637,0,Blue Wave Strategies
D000043674,0,Luce Forward
D000044115,0,Gersh Agency
D000044170,0,Herrington Inc
D000030200,0,Super Bakery
,16166,WASHINGTON STATE REPUBLICAN CAMPAIGN CMTE
,11896,EL PASO ELECTRIC
,13131,INDIANA HARDWOOD LUMBERMENS ASSOCIATION
D000043474,0,Thomas Weisel Partners
,8187,NONPARTISAN CITIZENS FOR BUSINESS EXPANSION
,13124,INDIANA AMUSEMENT & MUSIC OPERATORS ASSOCIATION
,14236,MISSISSIPPI COALITION FOR PROGRESS
,16126,ST JOHN PROPERTIES INC
,16643,TRI-STATE RACE TRACK
D000037441,0,Scribe Strategies & Advisors
D000043458,0,Buchalter Nemer
D000043879,0,R&S Investment Properties
,14493,NEW MILLENNIUM BUILDING SYSTEMS
,15641,RQAW CONSULTING ENGINEERS & ARCHITECTS
D000032320,0,Caprock Group
D000034802,0,Janssen & Spaans Engineering
D000037131,0,Riverbend Energy Partners
D000043557,0,Munder Capital
D000043949,0,"City of Hampton, VA"
D000030566,0,Tsi
D000044365,0,Cochran Firm
,17129,"WILDBERGER, CMTE TO ELECT ED"
,11073,CITI RESTAURANT & BAR
D000043485,0,Rayburn Music
,6527,DELAWARE CITIZENS FOR ECONOMIC DEVELOPMENT
,14993,PENNECO OIL
D000025188,0,Crowe Horwath
,8181,NEXSEN PRUET JACOBS & POLLARD
,8988,SPARTANBURG COUNTY REPUBLICAN PARTY
,5572,25TH DEMOCRATIC LEGISLATIVE DISTRICT CMTE
,14226,MINNESOTA TELECOM ALLIANCE
,6350,COLORADO TRIAL LAWYERS ASSOCIATION
,8073,NEW CASTLE COUNTY DEMOCRATIC CMTE
,13274,"JEFFRIES FOR ASSEMBLY 2008, KEVIN"
,14606,NORTH CAROLINA MANUFACTURED & MODULAR HOMEBUILDERS ASSOCIATION
,14683,OFFICE TIGER
D000023997,0,American Quarter Horse Assn
D000030453,0,Tokutek Inc
D000031466,0,American Bank
D000031640,0,Arthur Bell Assoc
D000032121,0,Bridgecreek Realty
D000032214,0,C-Note Management
D000032860,0,Cooper Communities
D000032866,0,"Cooper, Love & Jackson"
D000034453,0,Hfi LLC
D000034835,0,Jepson Assoc
D000035304,0,Leanin Tree Inc
D000036010,0,Morris Graham Assoc
D000036852,0,Province Healthcare
D000037266,0,Rshf LLC
D000037677,0,Sotheby's Realty
D000044003,0,Auric Technology
D000033412,901,Ellicott Development
,12137,"FLETCHER FOR ASSEMBLY, ESTHER"
,14540,NEW YORK STATE TELECOMMUNICATIONS ASSOCIATION
D000043902,0,Carleton College
,15896,SENTINEL TECH HOLDING CORP
D000031586,0,Applied Companies
D000037342,0,Sam Kane Beef Processors
D000043502,0,Independent Management Services
,12266,FOSTER SWIFT COLLINS & SMITH
D000032649,0,Clayton Assoc
,16184,"STEPHENS COMMITTEEMAN FUND, BRADLEY"
,6042,BONE MCALLESTER NORTON PLLC
,7073,HERBST GAMING
,7249,IOWA-NEBRASKA EQUIPMENT DEALERS ASSOCIATION
,9770,"ABBATE FOR ASSEMBLY, PETER"
,9996,AMICK FARMS
,11623,DELTA HEALTH GROUP
,12039,FAIRFAX COUNTY CHAMBER OF COMMERCE
,12435,"GERHARDT, CMTE TO ELECT SUSAN"
,12685,HAL C AGUIRRE CO
,12755,HAVERSTICK GOVERNMENT SOLUTIONS
,13272,JEFFERSON PAC
,14510,NEW YORK FILM PAC
,14619,NORTH DAKOTA REPUBLICAN HOUSE CAUCUS
,15213,PRIEGUEZ & WEEMS LLC
,16278,SUMTER REAL ESTATE HOLDINGS
,16692,TUSK & TRUNK CLUB
,17163,"WILSON FOR SENATE, RUSTY"
D000027895,0,National Tooling & Machining Assn
D000028937,0,School Nutrition Assn
D000029751,0,Washington Partners
D000037619,0,Skyway Luggage
D000043943,0,EOG Resources
D000043979,0,High Impact Solutions LLC
D000044471,0,Annie E Casey Foundation
,13828,"LYKAM, FRIENDS OF JIM"
D000032724,0,Cohen Mohr LLP
D000031784,0,Balser Companies
,7822,MINNEAPOLIS TEACHERS RETIREMENT FUND ASSOCIATION
D000034676,0,Innovative Defense Strategies
,8705,RHODE ISLAND MEDICAL SOCIETY
D000030905,0,Wardrobe Stylist
D000032211,0,C&C Technologies
,9484,WESTAR ENERGY
,11147,CMTE FOR A BETTER FUTURE
,12358,GAINSBURGH BENJAMIN DAVID MEUNIER & WARSHAUER
,16266,SUGAR CREEK REALTY
D000031843,0,"Bathgate, Wegener & Wolf"
D000035913,0,Millstone Co
D000036158,0,Nephila Capital
D000043723,0,Care Group
,5842,ARKANSAS FOREST & PAPER COUNCIL
,12843,"HILL, CITIZENS FOR CALVIN"
,14344,MOUNTAINEER RACETRACK & GAMING RESORT
D000032202,0,Business Roundtable
D000033480,0,EOP Architects
D000035378,0,Liberty USA
,3092,AMERICAN LUNG ASSOCIATION
,11432,CR&R INC
,12871,"HODGE CAMPAIGN, TERRI"
D000026247,0,Golden Peanut Co
D000030337,0,Terrence P Bean Pc
D000033156,0,DFB Pharmaceuticals
D000037087,0,Ric-Man Construction
D000044049,0,Pi Capital
D000044346,0,Professional Group
D000035850,0,Michael Morse Pc
,16735,UNITED NEW YORK AMBULANCE NETWORK
,12326,"FRIZZELL, FRIENDS FOR"
,14793,ORANGEBURG COUNTY DEMOCRATIC PARTY
,11373,CORDOBA CORP
D000032427,0,Cdi
,11808,DUGAN LAW FIRM
,13758,LOUIS BETZ & ASSOCIATES
D000027747,0,MS Consultants
D000032059,0,Boston Museum of Fine Arts
D000032251,0,Camcraft Inc
D000032981,0,CTR Global Counterterrorism Cooperation
D000044432,0,JBS International
D000028838,0,Rural/Metro Corp
,8946,SOUTH CAROLINA FUNERAL DIRECTORS ASSOCIATION
,10240,"BARNES JR ASSEMBLY CMTE, PETER J"
,11381,CORRADO AMERICAN
D000026552,0,Hunt Consolidated
D000031204,0,Zavarello & Davis
D000035771,0,Medina Consultants
D000043514,0,"Schreeder, Wheeler & Flint"
D000043744,0,Chengwei Ventures
D000044540,0,Transoceanic Shipping
,2268,ROYAL PRINTING SERVICES
D000032343,497,Carling Technologies
,15573,"ROBERTS, FRIENDS OF TOM"
,12123,FIRST WEBER GROUP
,14069,"MCPEAK 2006, CMTE TO REELECT"
,17045,"WEIDNER, CITIZENS FOR JIM"
,11080,CITIZENS FOR A STRONGER 161ST DISTRICT
,14910,PARENTS FAMILIES & FRIENDS OF LESBIANS AND GAYS (PFLAG) NATIONAL OFFICE
,16564,TIDEWATER BUILDERS ASSOCIATION
,16820,VEND PAC
D000030410,0,Thoroughbred Racing A
D000032210,0,C Lloyd Johnson Co
D000032330,0,Cardinal Investment
D000035125,0,Kirkland Co
D000044593,0,Tuttle Click Automotive
D000033764,0,Forum Systems
D000043769,0,Intertech Group
D000026618,0,Information Technology Assn of America
,4057,OHIO MANUFACTURERS ASSOCIATION
,10255,BARTON MANAGEMENT INC
,11980,EQUITABLE PRODUCTION CO
,13448,"KING FOR STATE SENATE, BRAD"
,14665,NY ASSOCIATES INC
,15854,SECURITY PAC
,17186,WISCONSIN PETROLEUM MARKETERS & CONVENIENCE STORE ASSOCIATION
D000031177,0,Yale Realty Services
D000031502,0,American Slide Chart
D000036840,0,Proficiency Testing Services
D000044064,0,"Folger, Levin & Kahn"
,14045,"MCILHINNEY, FRIENDS OF CHUCK"
,16108,SPECTRUM HEALTH
D000043133,0,Xsigo Systems
,14788,ORANGE COAST COLLEGE - ASSOCIATED STUDENTS
,7676,MARYLAND ASSOCIATION OF CPAS
D000023065,0,Lincoln Financial Advisors
D000032213,0,C&T Charters
D000032515,0,Chemex Corp
D000036908,0,Quest Inc
D000037008,0,Reeves & Brightwell
,11756,DONA ANA COUNTY REPUBLICAN PARTY
,5748,AMERICAN ASSOCIATION OF UNIVERSITY PROFESSORS
,10833,"CALTAGIRONE, FRIENDS OF"
,11023,CHEMNICK MOEN & GREENSTREET
,11085,CITIZENS FOR EXCELLENCE IN GOVERNMENT
,11139,CLOSTER FARMS INC
,11328,CONSERVATIVE PRINCIPLES PAC
,11513,DAIRYMANS LAND O LAKES
,12164,FLORIDA CRUISE LEADERSHIP CMTE
,12583,GREATER OKLAHOMA PAC
,14145,MIAMI PROPERTIES
,14833,OS CONSULTING LLC
,15046,PETCO PETROLEUM CORP
,15165,POLL PAC
,15184,"POSTMUS, CMTE TO ELECT BILL"
,15262,"PROPP, FUND OF BRIAN"
,15883,SENATE REPUBLICAN CAMPAIGN CMTE OF UTAH
,15953,"SILIPENA, ELECTION FUND OF JOE"
,16076,SOUTHERN KEY INVESTMENTS
,16500,THE CHARTWELL LAW OFFICES LLP
,16930,"WAGNER CMTE, VOTE"
D000028082,0,Ocean State PAC
D000028356,0,Physician Insurers Assn of America
D000029092,0,Snake River Sugar
D000029318,0,Taiwanese American Action Council
D000030158,0,STS International
D000030858,0,Vocational Economics
D000033544,0,Excel Modular & Scaffold Leasing
D000036384,0,Omni Club Athens
D000037415,0,"Schnader, Harrison et al"
D000037540,0,Ship & Shore Travel Agency
D000043417,0,Alliant Insurance Services
D000044290,0,"Beecken, Petty et al"
,16528,THE SUMMIT GROUP
D000033361,0,Eclipse Aviation
,11075,CITIZEN ACTION/ILLINOIS PROGRESSIVE ACTION PROJECT
,11735,DODSON HOOKS & FREDERICK
,14645,NORTHWEST RACING ASSOCIATES
D000026234,0,Glass Molders Pottery Plastics Workers
D000033290,0,Drury Inns
D000033427,0,Emerald Fund
D000040086,0,Verichip Corp
D000044132,0,Nucsafe Inc
,10028,ANGLER COMPANIES
,11517,DALLESANDRO FOR STATE SENATE
,13809,"LUCKIE, CMTE TO ELECT CLAYTON"
,13041,IDAHO BANKERS ASSOCIATION
,14489,NEW MEXICO OPHTHALMOLOGIST SOCIETY
,14700,OHIO HARNESS HORSEMENS ASSOCIATION
,16680,TUCKER CAMPAIGN ACCOUNT. JIM
D000023733,0,Abiomed Inc
D000030188,0,Suncal
D000030870,0,Waco Oil & Gas
D000033187,0,Distinguished Programs Group
D000033317,0,"Dyer, Garofalo et al"
D000036867,0,Public Policy Partners
D000037666,0,Somerset Development
,10838,CAMDEN COUNTY PRIDE
D000027263,0,Lone Star Fund
,9749,"97TH, FRIENDS OF THE "
,15443,REMY THOMAS MOOSE & MANLEY
,13234,JACKSON CLINIC
D000037438,0,Scowcroft Group
,11136,CLIFFORD & RAIHALA
D000044136,0,Hall Capital Partners
D000036410,0,Oreck Corp
,8004,NATIONAL MOTOR CLUB OF AMERICA
,6507,DC INC
,13973,MASSACHUSETTS INDEPENDENT PAC FOR WORKING FAMILIES
,14346,MOVING CALIFORNIA FORWARD
,14384,MV TRANSPORTATION
,14672,OBRIEN & ATKINS ASSOCIATES
D000032873,0,Corkery Group
D000035192,0,Kruse Mennillo LLP
D000044179,0,SSW Holding Co
D000044204,0,Penzance Companies
D000025710,0,Epsilon Systems Solutions
,9880,"ALBO FOR DELEGATE, DAVE"
,6531,MEDICAL SOCIETY OF DELAWARE
,8196,NORTH CAROLINA ASSOCIATION OF CONVENIENCE STORES
,9937,ALVIN H BUTZ INC
,12150,FLORIDA ASSISTED LIVING ASSOCIATION
,12967,HOUSTON CPA SOCIETY PAC
,14038,MCGLYNN & MCGLYNN
,14446,NEPTUNE TNT FIREWORKS
,14708,OHIO PSYCHOLOGICAL ASSOCIATION
,17025,WAYNE COUNTY REPUBLICAN PARTY
D000034758,0,Island Insurance
D000036304,0,NW Financial Group
D000037383,0,Sargento Foods
D000043996,0,New Orleans Saints
D000030875,2771,Waimana Enterprises
D000032601,0,Citizens National Bank
D000044351,0,DT Land Group
D000044419,0,Writers House
D000042366,0,Recreational Equipment Inc
,5783,ANGLOGOLD ASHANTI
,12428,GEORGIA UTILITY CONTRACTORS ASSOCIATION
,15367,RATLIFF LAW FIRM
D000023960,0,American Foreign Service Assn
D000030289,0,Taste of Texas Restaurant
D000035102,0,Kimsey Foundation
D000035240,0,Landmark Development Inc
D000036402,0,Optima Fund Management
D000036631,0,Personal Touch Home Care
D000043847,0,Great Western Bank
,15120,PIPER JAFFRAY
D000036741,0,Poggemeyer Design Group
,11730,DNC TRAVEL HOSPITALITY SERVICES
,16364,TAYLOR GROUP
D000022078,0,Leadership PAC 2006
D000034372,0,Hbr Capital
D000029967,0,Zimmer Inc
D000030417,0,Tides LLC
D000032818,0,Conexant Systems
D000034138,0,Gotham Construction
D000036872,0,Publishers Printing
D000043400,0,Component Assembly Systems
,15010,PENNSYLVANIA GOOD GOVERNMENT FUND
D000034171,0,Great Plains Communications
,11001,CHAIN PHARMACY ASSOCIATION OF NEW YORK
,11889,EGAN AMATO OCONNOR
,13922,"MARGETT, CMTE TO RE-ELECT BOB"
,15689,SACRAMENTO COUNTY DEPUTY SHERIFFS ASSOCIATION
,15892,SENATE VICTORY PAC
,16134,ST WOOTEN CORP
,16699,"TYLER FOR STATE REPRESENTATIVE, DENNIS"
,17014,WATERFRONT RESORTS INC
D000030374,0,Thinking Maps Inc
D000032068,0,"Boult, Cummings et al"
D000034040,0,GH Venture Partners
D000034162,0,"Graves, Derma Care Center"
D000034735,0,Intrepid Mining
D000035993,0,Morey Corp
D000036765,0,Porter Felleman Inc
D000037657,0,Soggs Commercial Properties             
D000043184,0,"Khorrami, Pollard & Abir"
D000043901,0,Ucx Western
D000044374,0,Santen & Hughes
,17187,WISCONSIN PROFESSIONAL POLICE ASSOCIATION
,13886,MALLOY GROUP
D000043196,0,Marovitz Group
,11280,COMMUNITY ASSET MANAGEMENT
,10327,BEN HILL GRIFFIN INC
,12578,GREATER BOSTON REAL ESTATE BOARD
,13284,JESSICA FARRAR CAMPAIGN
D000036393,0,Onyx Optics
,16694,TWIGGS BESKIND STRICKLAND & RABENAU
,4755,WASHINGTON ORGANIZATION OF VOCATIONAL EDUCATORS
,5657,AGGREGATE THE VOTE PAC
,6323,COEUR D ALENE MINES CORP
,9826,ADVANCED GAMING DISTRIBUTORS
,11112,CLARK & MARTINO PA
,11312,"CONIGLIO, FUND OF JOE"
,12133,FLAG PROPERTIES
,13242,JACOBS LADDER REALTY
,13292,JOBIN-LEEDS PARTNERSHIP FOR DEMOCRACY & EDUCATION
,14097,MEIKEM SUPPLY
,14465,NEW FARM INC
,14559,NEWRICH LLC
,15628,"ROSS, CMTE TO ELECT CHRIS"
,15804,"SCHLICHTER, FAMILIES FOR JOHN"
,15956,SILVER HONAKER DEVELOPMENT CO
,16044,SOUTH CAROLINA ASSOCIATION OF CONVENIENCE STORES
,16579,TITLE INDUSTRY OF FLORIDA PAC
D000025102,0,Conservative Principles PAC
D000027447,0,Massachusetts Biotechnology Council
D000028971,0,Security Traders Assn
D000030544,0,Tripp Lite Corp                         
D000033872,0,Friends of John Peterson
D000034502,0,Hobson for Congress Cmte
D000035202,0,KVI Assoc
D000036266,0,Northpoint Strategies
D000036686,0,Picerne Real Estate Group
D000037432,0,Scotch Lumber
D000043906,0,Cago Inc
,12688,HALL OF FAME PAC
D000044532,0,Vassar College
D000034507,0,Hofstra University
,9883,ALCO PARKING
,10095,ARIZONA SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS
,14542,NEW YORK STATE TRANSPORTATION ENGINEERING ALLIANCE
D000044010,0,Coastal Forest Resources
D000025602,0,Dupage Medical Group
,16541,THOMAS COATES & AFFILIATED ENTITY JACKSON SQUARE PROPERTIES
,14075,MDL CAPITAL MANAGEMENT
D000034705,0,Intelligent Optical Systems
,14771,"ONEAL CAMPAIGN FUND, LARRY"
D000032255,0,Camp Harmony
D000044127,0,WT Young Storage
D000044350,0,Oppidan Inc                             
,14973,"PEARCE, ELECT RUSSELL"
,13947,"MARSDEN CAMPAIGN ACCOUNT, DAVID W"
D000044531,0,Indian Health Service
,14906,PAR SOLUTIONS
D000034909,0,John Wiley & Sons
D000043941,0,Eastport Strategies
,10849,CAMPBELL LAW FIRM
D000032940,0,Creighton University
,13125,INDIANA ASSOCIATION OF HEALTH PLANS
,14924,PARKWAY HOSPITAL
D000031284,0,Accredited Surety & Casualty
D000031946,0,Bevo Production
D000044299,0,Washington Consulting Group
D000044549,0,Blossman Gas
,11952,ENTRAN
D000037713,0,Spectrum Medical Group
,13490,KOOL SMILES
,13976,MASSACHUSETTS PSYCHIATRIC SOCIETY
D000031454,0,Am-Can Transport Services
D000032112,0,Brett Construction
D000032292,0,Capital Pacific Holdings
D000034592,0,Hunter Industries                       
D000042675,0,Hodgdon Powder
D000043149,0,California Pacific Homes
D000036401,0,Opsware Inc
,13716,LITTLE AMERICA HOTEL
D000035683,0,Matthew Marks Gallery
D000044424,0,Wilkins Management
,7680,MARYLAND CHIROPRACTIC ASSOCIATION
,13495,KOSTER FOR LEADERSHIP
D000044533,0,Schauer Insurance Agency
,10198,BAILEY PUBLISHING & COMMUNICATIONS
,10644,BUILDERS ASSOCIATION OF NORTHERN NEVADA
,11504,DA COLLINS CONSTRUCTION
,12592,GREEN INDUSTRY COUNCIL
,13814,"LUJAN, CMTE TO REELECT BEN"
,15099,PIETRAGALLO BOSICK & GORDON
,15301,QUALITY CARE HEALTH CENTER
,16372,TCB PAC
D000035820,0,Meshbesher & Spence
D000035928,0,"Mitchell, Silberberg & Knupp"
D000043814,0,Spinal Innovations Inc
D000029423,0,TexasPAC
D000036861,0,Psi
,8680,RESTAURANT ASSOCIATION OF MARYLAND
,10722,CALIFORNIA ASSOCIATION FOR HEALTH SERVICES AT HOME
,9685,2ND LEGISLATIVE DISTRICT DEMOCRATS
,9794,ACKER ASSOCIATES
,10337,BENSON LAW FIRM
,14698,OHIO FINANCIAL SERVICES ASSOCIATION
D000032832,0,Considine Accounting
D000037570,0,Signature Properties
D000044144,0,Willoughby & Hoefer
D000044272,0,Municipal Capital                       
,13871,MAINES PAPER & FOOD SERVICE
,16255,STURLA FOR REPRESENTATIVE
,16816,"VEASEY CAMPAIGN, MARC"
,17060,"WESSEL-KROESCHELL, CITIZENS FOR"
D000026274,0,Grand Canyon Caucus
D000032254,0,Camelot Ventures
D000032628,0,CJ O'Shaughnessy Inc
,10009,ANDERSON & ASSOCIATES PA
,17246,XKL SYSTEMS CORP LLC
,15187,POWELL & MAJESTRO
,16740,UNITED SUBCONTRACTORS ASSOCIATION
D000031099,0,Wind River Systems
D000036605,0,Pepperdine University
D000027575,0,Michigan Beer & Wine Wholesalers Assn
,9138,TENNESSEE CMTE FOR THE ADVANCEMENT OF PSYCHOLOGY
,10026,"ANGERER, CMTE TO ELECT KATHY"
,16219,"STONER, FRIENDS OF DOUG"
D000026341,0,Group 1 Automotive
D000031327,0,Advanced Ceramics Research
D000035494,0,Luichi Holdings Co Ltd
D000036122,0,National Republican Senatorial Cmte
D000036800,0,Premier Developers
D000043430,0,Pilot Freight Services
D000043592,0,Kite Realty
D000043965,0,Van G Miller & Assoc
,14703,OHIO LEGISLATIVE BLACK CAUCUS
D000043241,0,Women's Health Care Services PA
,3437,CONFEDERATED TRIBES OF THE UMATILLA INDIAN RESERVATION
,12044,FAIRMOUNT PARTNERS
,13714,LISKOW & LEWIS
,14233,MISSISSIPPI ASPHALT PAVEMENT ASSOCIATION
,15921,"SHELDON, FRIENDS OF DONNA"
,16540,"THOMAS CAMPAIGN FUND, THOMAS A"
D000024665,0,Ceisler Jubelirer LLC
D000043812,0,Capstrat Inc
,15315,R & R MARKETING
,9886,"ALEXANDER CAMPAIGN CMTE, MARTHA"
,15057,PETERSON YOUNG PUTRA
,6553,DEMOCRATIC PARTY OF DANE COUNTY
D000027881,0,National Reverse Mortgage Lenders Assn
,7142,IDAHO CMTE ON HOSPITALITY & SPORTS
,8948,SOUTH CAROLINA LIQUOR WHOLESALERS ASSOCIATION
,9792,ACE TRANSPORTATION
,10120,ASSELTA CLARK DONOHUE
,10581,BROCK FOR SENATE
,10829,CALLERY-JUDGE GROVE LP
,11584,"DEBOEF CMTE, BETTY"
,12274,FRAISE FOR SENATE
,12306,FREESE & NICHOLS
,12703,"HANNA, FRIENDS OF MIKE"
,12979,HPOU PAC
,13051,IDAHO TELEPHONE ASSOCIATION
,13116,INDEPENDENT ELECTRICAL CONTRACTORS OF OREGON
,14562,NEWSOME LAW FIRM
,14912,PARK CATTLE CO
,17033,WEAVER POPCORN CO
,17062,WEST CENTRAL FLORIDA CHAMBER ALLIANCE
,17080,WESTERN PLANT HEALTH ASSOCIATION
,17178,WINTER CONSTRUCTION CO
D000024202,0,"Austin, Nichols & Co/Pernod Ricard USA"
D000026523,0,House BackPAC
D000031129,0,Wm Grace Development
D000032954,0,Crosland Group
D000033075,0,Davis-Lynch Inc
D000034905,0,John Sullivan for Congress
D000036290,0,NRG Systems
D000036844,0,Project Dynamics
,12820,HERTZFELD POULTRY FARMS
,13463,KLEIN FOR JUDGE
D000030787,0,Vanderbilt University Medical Center
,6877,GARDEN STATE SCHOOL BUS CONTRACTORS ASSOCIATION
,13256,JASPER COUNTY DEMOCRATIC PARTY
,9296,UTAH ASSOCIATION OF HEALTH UNDERWRITERS
D000044241,0,Metavante Corp
,13062,ILLINOIS BROADCASTERS ASSOCIATION
,15232,PROBOLSKY RESEARCH
D000043972,0,Golden Gate University
D000036920,0,R&B Properties
D000043543,0,Pauls Corp
D000043620,0,DE Shaw Research
D000044240,0,Moelis & Co
D000027368,0,Mannatech Inc
,14458,NEVADA TAVERN OWNERS ASSOCIATION
D000030690,0,University of Scranton
,8715,RHODE ISLAND TROOPERS ASSOCIATION
,9285,UPPER DARBY REPUBLICAN CAMPAIGN CMTE
,9702,40TH DEMOCRATIC LEGISLATIVE DISTRICT CMTE
D000031760,0,Bailey & Glasser
D000035766,0,Medallion Homes
,14687,OHIO AGGREGATES & INDUSTRIAL MINERALS ASSOCIATION
,9748,96TH DEMOCRATIC LEGISLATIVE DISTRICT CMTE
,12686,HALFF ASSOCIATES STATE PAC
,8566,PREMIER DISTRIBUTING
,6096,BUILDERS ASSOCIATION OF KANSAS
,9871,ALASKA CRUISE ASSOCIATION
,10886,CARD SERVICES INC
,13876,MAJOR INCIDENT HEAVY RECOVERY OPERATORS ASSOCIATION
D000031661,0,Aspect Energy
D000035039,0,Kelley & Ferraro
,12068,FASSIO EGG FARM
,9534,WISCONSIN RESTAURANT ASSOCIATION
D000037041,0,Republic Parking Systems
D000032173,0,Bryn Mawr College
,16599,TOM SAWYER SENATE CMTE
,11118,CLARK HILL PAC
,13374,KAY & KAY CONTRACTING
,14234,MISSISSIPPI ASSOCIATION OF NURSE ANESTHETISTS
D000026311,0,Green Earth Fuels
D000031264,0,Abington Hemo-Org Assoc
D000033761,0,Fort McDowell Yavapai Nation
D000034057,0,Gilreath & Assoc
D000043215,0,Provident Bank
D000043412,0,Ayers Creek Farm
D000043731,0,Campbell Alliance
,3858,TEXAS INDEPENDENT AUTOMOBILE DEALERS ASSOCIATION
,16224,STORINO RAMELLO & DURKIN
D000044370,0,Fried Frank
D000027641,7823,MINNESOTA BANKERS ASSOC
,14135,METROLINA COALITION OF NURSE PRACTITIONERS
,16116,SPK ENGINEERING
,16145,STANDARD DISTRIBUTORS
,16869,VIRGINIA INDEPENDENT AUTO DEALERS ASSOCIATION
,17063,WEST COUNTY RADIOLOGICAL GROUP
D000027166,0,Leap Wireless International
D000044205,0,Arabella Philanthropic Invest Advisors
D000000800,0,ITT Corp
,17057,WELLS HEALTH SYSTEMS
,10483,BOJI GROUP
,13838,M & R TESTING CO
D000024007,0,American Short Line & Regional RR Assn
,6183,CAROLINA TITLE LOANS
,13846,"MACKERETH, CMTE TO REELECT BEVERLY"
,13963,MARVIN WINDOWS
,14581,"NIXON, FRIENDS OF SAM"
,15600,ROLLING RIDGE RANCH
D000030136,0,Strachan Exploration
D000030171,0,Sukup Manufacturing
D000030893,0,Walser Automotive Group
D000031220,0,Zodi Board of Education
D000043747,0,Sterling Foundation Management
D000000846,0,Ameriquest Capital
,12700,HANKIN GROUP
,7698,MASSACHUSETTS BANKERS ASSOCIATION
,10713,CALIFORNIA ALARM ASSOCIATION
D000027548,0,Metcalf Federal Relations
D000035476,0,Lpa Group
D000040173,0,Walsh Construction
,15296,PYRAMID COMMUNICATIONS
D000023233,0,Coldwell Banker Burnet
,12128,FITZGERALD FOR STATE ASSEMBLY
,13135,INDIANA MANUFACTURED HOUSING ASSOCIATION
,17117,WHOLESALERS DEVELOPMENT CO INC
D000030206,0,Supplycore Inc
D000034382,0,Health Quest Corp
D000044566,0,Ritchie Exploration
,10917,CAROLINAS HEALTHCARE SYSTEM
,12553,GRAHAM LEADERSHIP FUND
D000022844,0,SHPS Inc
,1974,PACIFICARE HEALTH SYSTEMS
